Time;MoteID;State;Value;TotalTicks;Permil
600871000;6;Deep LPM;0;  60000000 ;0
600871000;6;Radio Tx;87768;  60000000 ;1
600871000;6;Radio Rx;59462232;  60000000 ;991
600871000;6;Radio total;59550000;  60000000 ;992
600963000;4;CPU;1973376;  60000000 ;32
600963000;4;LPM;58026624;  60000000 ;967
600963000;4;Deep LPM;0;  60000000 ;0
600963000;4;Radio Tx;709544;  60000000 ;11
600963000;4;Radio Rx;59140456;  60000000 ;985
600963000;4;Radio total;59850000;  60000000 ;997
600997176;2;CPU;2860432;  60000176 ;47
600997176;2;LPM;57139744;  60000176 ;952
600997176;2;Deep LPM;0;  60000176 ;0
600997176;2;Radio Tx;631312;  60000176 ;10
600997176;2;Radio Rx;59218864;  60000176 ;986
600997176;2;Radio total;59850176;  60000176 ;997
660024000;10;CPU;2754232;  60000000 ;45
660024000;10;LPM;57245768;  60000000 ;954
660024000;10;Deep LPM;0;  60000000 ;0
660024000;10;Radio Tx;140576;  60000000 ;2
660024000;10;Radio Rx;59859424;  60000000 ;997
660024000;10;Radio total;60000000;  60000000 ;1000
660132000;13;CPU;1956816;  60000000 ;32
660132000;13;LPM;58043184;  60000000 ;967
660132000;13;Deep LPM;0;  60000000 ;0
660132000;13;Radio Tx;530976;  60000000 ;8
660132000;13;Radio Rx;59469024;  60000000 ;991
660132000;13;Radio total;60000000;  60000000 ;1000
660256000;7;CPU;1035280;  60000000 ;17
660256000;7;LPM;58964720;  60000000 ;982
660256000;7;Deep LPM;0;  60000000 ;0
660256000;7;Radio Tx;244616;  60000000 ;4
660256000;7;Radio Rx;59755384;  60000000 ;995
660256000;7;Radio total;60000000;  60000000 ;1000
660409000;9;CPU;4050928;  59999824 ;67
660409000;9;LPM;55948896;  59999824 ;932
660409000;9;Deep LPM;0;  59999824 ;0
660409000;9;Radio Tx;1913232;  59999824 ;31
660409000;9;Radio Rx;58086592;  59999824 ;968
660409000;9;Radio total;59999824;  59999824 ;1000
660426000;11;CPU;2710992;  60000000 ;45
660426000;11;LPM;57289008;  60000000 ;954
660426000;11;Deep LPM;0;  60000000 ;0
660426000;11;Radio Tx;145744;  60000000 ;2
660426000;11;Radio Rx;59854256;  60000000 ;997
660426000;11;Radio total;60000000;  60000000 ;1000
660433000;3;CPU;1222088;  60000000 ;20
660433000;3;LPM;58777912;  60000000 ;979
660433000;3;Deep LPM;0;  60000000 ;0
660433000;3;Radio Tx;62248;  60000000 ;1
660433000;3;Radio Rx;59937752;  60000000 ;998
660433000;3;Radio total;60000000;  60000000 ;1000
660455000;1;CPU;2696360;  60000000 ;44
660455000;1;LPM;57303640;  60000000 ;955
