Time;MoteID;State;Value;TotalTicks;Permil
540455000;1;Radio Tx;1230384;  60000000 ;20
540455000;1;Radio Rx;58769616;  60000000 ;979
540455000;1;Radio total;60000000;  60000000 ;1000
540529000;5;CPU;1166168;  60000000 ;19
540529000;5;LPM;58833832;  60000000 ;980
540529000;5;Deep LPM;0;  60000000 ;0
540529000;5;Radio Tx;456464;  60000000 ;7
540529000;5;Radio Rx;59543536;  60000000 ;992
540529000;5;Radio total;60000000;  60000000 ;1000
540599000;12;CPU;3921840;  60000000 ;65
540599000;12;LPM;56078160;  60000000 ;934
540599000;12;Deep LPM;0;  60000000 ;0
540599000;12;Radio Tx;1822536;  60000000 ;30
540599000;12;Radio Rx;58177464;  60000000 ;969
540599000;12;Radio total;60000000;  60000000 ;1000
540871000;6;CPU;435576;  60000000 ;7
540871000;6;LPM;59564424;  60000000 ;992
540871000;6;Deep LPM;0;  60000000 ;0
540871000;6;Radio Tx;92128;  60000000 ;1
540871000;6;Radio Rx;59607872;  60000000 ;993
540871000;6;Radio total;59700000;  60000000 ;995
540963000;4;CPU;1991808;  60000000 ;33
540963000;4;LPM;58008192;  60000000 ;966
540963000;4;Deep LPM;0;  60000000 ;0
540963000;4;Radio Tx;684152;  60000000 ;11
540963000;4;Radio Rx;59315848;  60000000 ;988
540963000;4;Radio total;60000000;  60000000 ;1000
540997000;2;CPU;2851776;  60000000 ;47
540997000;2;LPM;57148224;  60000000 ;952
540997000;2;Deep LPM;0;  60000000 ;0
540997000;2;Radio Tx;621840;  60000000 ;10
540997000;2;Radio Rx;59378160;  60000000 ;989
540997000;2;Radio total;60000000;  60000000 ;1000
600024000;10;CPU;2831752;  60000000 ;47
600024000;10;LPM;57168248;  60000000 ;952
600024000;10;Deep LPM;0;  60000000 ;0
600024000;10;Radio Tx;143872;  60000000 ;2
600024000;10;Radio Rx;59856128;  60000000 ;997
600024000;10;Radio total;60000000;  60000000 ;1000
600132000;13;CPU;2111544;  60000000 ;35
600132000;13;LPM;57888456;  60000000 ;964
600132000;13;Deep LPM;0;  60000000 ;0
600132000;13;Radio Tx;546456;  60000000 ;9
600132000;13;Radio Rx;59453544;  60000000 ;990
600132000;13;Radio total;60000000;  60000000 ;1000
600256000;7;CPU;842736;  60000000 ;14
600256000;7;LPM;59157264;  60000000 ;985
600256000;7;Deep LPM;0;  60000000 ;0
600256000;7;Radio Tx;92080;  60000000 ;1
600256000;7;Radio Rx;59907920;  60000000 ;998
600256000;7;Radio total;60000000;  60000000 ;1000
600409000;9;CPU;4054536;  60000000 ;67
600409000;9;LPM;55945464;  60000000 ;932
600409000;9;Deep LPM;0;  60000000 ;0
600409000;9;Radio Tx;1900912;  60000000 ;31
600409000;9;Radio Rx;58099088;  60000000 ;968
600409000;9;Radio total;60000000;  60000000 ;1000
600426000;11;CPU;2757880;  60000000 ;45
600426000;11;LPM;57242120;  60000000 ;954
600426000;11;Deep LPM;0;  60000000 ;0
600426000;11;Radio Tx;132168;  60000000 ;2
600426000;11;Radio Rx;59867832;  60000000 ;997
600426000;11;Radio total;60000000;  60000000 ;1000
600433000;3;CPU;1483304;  60000000 ;24
600433000;3;LPM;58516696;  60000000 ;975
600433000;3;Deep LPM;0;  60000000 ;0
600433000;3;Radio Tx;253008;  60000000 ;4
600433000;3;Radio Rx;59746992;  60000000 ;995
600433000;3;Radio total;60000000;  60000000 ;1000
600455000;1;CPU;2732688;  60000000 ;45
600455000;1;LPM;57267312;  60000000 ;954
600455000;1;Deep LPM;0;  60000000 ;0
600455000;1;Radio Tx;1313752;  60000000 ;21
600455000;1;Radio Rx;58686248;  60000000 ;978
600455000;1;Radio total;60000000;  60000000 ;1000
600529000;5;CPU;1097088;  60000000 ;18
600529000;5;LPM;58902912;  60000000 ;981
600529000;5;Deep LPM;0;  60000000 ;0
600529000;5;Radio Tx;408832;  60000000 ;6
600529000;5;Radio Rx;59591168;  60000000 ;993
600529000;5;Radio total;60000000;  60000000 ;1000
600599000;12;CPU;3913800;  60000000 ;65
600599000;12;LPM;56086200;  60000000 ;934
600599000;12;Deep LPM;0;  60000000 ;0
600599000;12;Radio Tx;1822736;  60000000 ;30
600599000;12;Radio Rx;58177264;  60000000 ;969
