Time;MoteID;State;Value;TotalTicks;Permil
420256000;7;CPU;712440;  60000000 ;11
420256000;7;LPM;59287560;  60000000 ;988
420256000;7;Deep LPM;0;  60000000 ;0
420256000;7;Radio Tx;97560;  60000000 ;1
420256000;7;Radio Rx;59752440;  60000000 ;995
420256000;7;Radio total;59850000;  60000000 ;997
420409000;9;CPU;3831872;  59996904 ;63
420409000;9;LPM;56165032;  59996904 ;936
420409000;9;Deep LPM;0;  59996904 ;0
420409000;9;Radio Tx;1851176;  59996904 ;30
420409000;9;Radio Rx;57995728;  59996904 ;966
420409000;9;Radio total;59846904;  59996904 ;997
420426000;11;CPU;12745216;  60000000 ;212
420426000;11;LPM;47254784;  60000000 ;787
420426000;11;Deep LPM;0;  60000000 ;0
420426000;11;Radio Tx;7656944;  60000000 ;127
420426000;11;Radio Rx;52343056;  60000000 ;872
420426000;11;Radio total;60000000;  60000000 ;1000
420433000;3;CPU;2823568;  59999856 ;47
420433000;3;LPM;57176288;  59999856 ;952
420433000;3;Deep LPM;0;  59999856 ;0
420433000;3;Radio Tx;83400;  59999856 ;1
420433000;3;Radio Rx;59916456;  59999856 ;998
420433000;3;Radio total;59999856;  59999856 ;1000
420455000;1;CPU;2408904;  60000000 ;40
420455000;1;LPM;57591096;  60000000 ;959
420455000;1;Deep LPM;0;  60000000 ;0
420455000;1;Radio Tx;1127992;  60000000 ;18
420455000;1;Radio Rx;58722008;  60000000 ;978
420455000;1;Radio total;59850000;  60000000 ;997
420531144;5;CPU;863408;  60002144 ;14
420531144;5;LPM;59138736;  60002144 ;985
420531144;5;Deep LPM;0;  60002144 ;0
420531144;5;Radio Tx;281136;  60002144 ;4
420531144;5;Radio Rx;59271008;  60002144 ;987
420531144;5;Radio total;59552144;  60002144 ;992
420599000;12;CPU;3662176;  60000000 ;61
420599000;12;LPM;56337824;  60000000 ;938
420599000;12;Deep LPM;0;  60000000 ;0
420599000;12;Radio Tx;1675912;  60000000 ;27
420599000;12;Radio Rx;58174088;  60000000 ;969
420599000;12;Radio total;59850000;  60000000 ;997
420871000;6;CPU;715904;  60000000 ;11
420871000;6;LPM;59284096;  60000000 ;988
420871000;6;Deep LPM;0;  60000000 ;0
420871000;6;Radio Tx;117680;  60000000 ;1
420871000;6;Radio Rx;59432320;  60000000 ;990
420871000;6;Radio total;59550000;  60000000 ;992
420963000;4;CPU;2133744;  60000000 ;35
420963000;4;LPM;57866256;  60000000 ;964
420963000;4;Deep LPM;0;  60000000 ;0
420963000;4;Radio Tx;843768;  60000000 ;14
420963000;4;Radio Rx;59006232;  60000000 ;983
420963000;4;Radio total;59850000;  60000000 ;997
420997000;2;CPU;2764376;  60000000 ;46
420997000;2;LPM;57235624;  60000000 ;953
420997000;2;Deep LPM;0;  60000000 ;0
420997000;2;Radio Tx;668216;  60000000 ;11
420997000;2;Radio Rx;59181784;  60000000 ;986
420997000;2;Radio total;59850000;  60000000 ;997
480426000;11;CPU;15300528;  60000000 ;255
480426000;11;LPM;44699472;  60000000 ;744
480426000;11;Deep LPM;0;  60000000 ;0
480426000;11;Radio Tx;9286856;  60000000 ;154
480426000;11;Radio Rx;50713144;  60000000 ;845
480426000;11;Radio total;60000000;  60000000 ;1000
480455000;1;CPU;2379560;  60000000 ;39
480455000;1;LPM;57620440;  60000000 ;960
480455000;1;Deep LPM;0;  60000000 ;0
480455000;1;Radio Tx;1101592;  60000000 ;18
480455000;1;Radio Rx;58898408;  60000000 ;981
480455000;1;Radio total;60000000;  60000000 ;1000
540024000;10;CPU;2635864;  60000000 ;43
540024000;10;LPM;57364136;  60000000 ;956
540024000;10;Deep LPM;0;  60000000 ;0
540024000;10;Radio Tx;61816;  60000000 ;1
540024000;10;Radio Rx;59938184;  60000000 ;998
540024000;10;Radio total;60000000;  60000000 ;1000
540132000;13;CPU;1992376;  60000000 ;33
540132000;13;LPM;58007624;  60000000 ;966
540132000;13;Deep LPM;0;  60000000 ;0
540132000;13;Radio Tx;620728;  60000000 ;10
540132000;13;Radio Rx;59079272;  60000000 ;984
540132000;13;Radio total;59700000;  60000000 ;995
540256000;7;CPU;754888;  60000000 ;12
540256000;7;LPM;59245112;  60000000 ;987
540256000;7;Deep LPM;0;  60000000 ;0
540256000;7;Radio Tx;133752;  60000000 ;2
540256000;7;Radio Rx;59566248;  60000000 ;992
540256000;7;Radio total;59700000;  60000000 ;995
540409000;9;CPU;4076304;  60000000 ;67
540409000;9;LPM;55923696;  60000000 ;932
540409000;9;Deep LPM;0;  60000000 ;0
540409000;9;Radio Tx;1986968;  60000000 ;33
540409000;9;Radio Rx;57713032;  60000000 ;961
540409000;9;Radio total;59700000;  60000000 ;995
540432432;11;CPU;16137776;  60006432 ;268
540432432;11;LPM;43868656;  60006432 ;731
540432432;11;Deep LPM;0;  60006432 ;0
540432432;11;Radio Tx;9759296;  60006432 ;162
540432432;11;Radio Rx;50247136;  60006432 ;837
540432432;11;Radio total;60006432;  60006432 ;1000
540433000;3;CPU;3291904;  60000000 ;54
540433000;3;LPM;56708096;  60000000 ;945
540433000;3;Deep LPM;0;  60000000 ;0
540433000;3;Radio Tx;93024;  60000000 ;1
540433000;3;Radio Rx;59906976;  60000000 ;998
540433000;3;Radio total;60000000;  60000000 ;1000
540455000;1;CPU;2491224;  60000000 ;41
540455000;1;LPM;57508776;  60000000 ;958
540455000;1;Deep LPM;0;  60000000 ;0
540455000;1;Radio Tx;1151192;  60000000 ;19
540455000;1;Radio Rx;58548808;  60000000 ;975
540455000;1;Radio total;59700000;  60000000 ;995
540529000;5;CPU;1026800;  60000000 ;17
540529000;5;LPM;58973200;  60000000 ;982
540529000;5;Deep LPM;0;  60000000 ;0
540529000;5;Radio Tx;364448;  60000000 ;6
540529000;5;Radio Rx;58885552;  60000000 ;981
540529000;5;Radio total;59250000;  60000000 ;987
540599000;12;CPU;3882632;  60000000 ;64
540599000;12;LPM;56117368;  60000000 ;935
540599000;12;Deep LPM;0;  60000000 ;0
540599000;12;Radio Tx;1788904;  60000000 ;29
540599000;12;Radio Rx;57911096;  60000000 ;965
540599000;12;Radio total;59700000;  60000000 ;995
540871000;6;CPU;757016;  60000000 ;12
540871000;6;LPM;59242984;  60000000 ;987
540871000;6;Deep LPM;0;  60000000 ;0
540871000;6;Radio Tx;128672;  60000000 ;2
540871000;6;Radio Rx;59143888;  60000000 ;985
540871000;6;Radio total;59272560;  60000000 ;987
540963000;4;CPU;2145040;  60000000 ;35
540963000;4;LPM;57854960;  60000000 ;964
540963000;4;Deep LPM;0;  60000000 ;0
540963000;4;Radio Tx;864360;  60000000 ;14
540963000;4;Radio Rx;58835640;  60000000 ;980
540963000;4;Radio total;59700000;  60000000 ;995
540997000;2;CPU;2880456;  60000000 ;48
540997000;2;LPM;57119544;  60000000 ;951
540997000;2;Deep LPM;0;  60000000 ;0
540997000;2;Radio Tx;694656;  60000000 ;11
540997000;2;Radio Rx;59005344;  60000000 ;983
540997000;2;Radio total;59700000;  60000000 ;995
600024000;10;CPU;2879608;  60000000 ;47
600024000;10;LPM;57120392;  60000000 ;952
600024000;10;Deep LPM;0;  60000000 ;0
600024000;10;Radio Tx;106920;  60000000 ;1
600024000;10;Radio Rx;59893080;  60000000 ;998
600024000;10;Radio total;60000000;  60000000 ;1000
600426000;11;CPU;17351928;  59993568 ;289
600426000;11;LPM;42641640;  59993568 ;710
600426000;11;Deep LPM;0;  59993568 ;0
600426000;11;Radio Tx;10511000;  59993568 ;175
600426000;11;Radio Rx;49482568;  59993568 ;824
600426000;11;Radio total;59993568;  59993568 ;1000
600455000;1;CPU;2172232;  60000000 ;36
600455000;1;LPM;57827768;  60000000 ;963
600455000;1;Deep LPM;0;  60000000 ;0
600455000;1;Radio Tx;1004888;  60000000 ;16
600455000;1;Radio Rx;58395112;  60000000 ;973
600455000;1;Radio total;59400000;  60000000 ;990
660024000;10;CPU;2908488;  60000000 ;48
660024000;10;LPM;57091512;  60000000 ;951
660024000;10;Deep LPM;0;  60000000 ;0
660024000;10;Radio Tx;79568;  60000000 ;1
660024000;10;Radio Rx;59920432;  60000000 ;998
660024000;10;Radio total;60000000;  60000000 ;1000
660132000;13;CPU;1553448;  60000000 ;25
660132000;13;LPM;58446552;  60000000 ;974
