Time;MoteID;State;Value;TotalTicks;Permil
120529000;5;LPM;60000000;  60000000 ;1000
120529000;5;Deep LPM;0;  60000000 ;0
120529000;5;Radio Tx;0;  60000000 ;0
120529000;5;Radio Rx;60000000;  60000000 ;1000
120529000;5;Radio total;60000000;  60000000 ;1000
120599000;12;CPU;13000;  59999980 ;0
120599000;12;LPM;59986980;  59999980 ;999
120599000;12;Deep LPM;0;  59999980 ;0
120599000;12;Radio Tx;40032;  59999980 ;0
120599000;12;Radio Rx;1635964;  59999980 ;27
120599000;12;Radio total;1675996;  59999980 ;27
120871000;6;CPU;0;  60000000 ;0
120871000;6;LPM;60000000;  60000000 ;1000
120871000;6;Deep LPM;0;  60000000 ;0
120871000;6;Radio Tx;0;  60000000 ;0
120871000;6;Radio Rx;60000000;  60000000 ;1000
120871000;6;Radio total;60000000;  60000000 ;1000
120963000;4;CPU;0;  60000000 ;0
120963000;4;LPM;60000000;  60000000 ;1000
120963000;4;Deep LPM;0;  60000000 ;0
120963000;4;Radio Tx;0;  60000000 ;0
120963000;4;Radio Rx;60000000;  60000000 ;1000
120963000;4;Radio total;60000000;  60000000 ;1000
120997000;2;CPU;12000;  60000000 ;0
120997000;2;LPM;59988000;  60000000 ;999
120997000;2;Deep LPM;0;  60000000 ;0
120997000;2;Radio Tx;32032;  60000000 ;0
120997000;2;Radio Rx;27740708;  60000000 ;462
120997000;2;Radio total;27772740;  60000000 ;462
180024000;10;CPU;0;  60000000 ;0
180024000;10;LPM;60000000;  60000000 ;1000
180024000;10;Deep LPM;0;  60000000 ;0
180024000;10;Radio Tx;0;  60000000 ;0
180024000;10;Radio Rx;60000000;  60000000 ;1000
180024000;10;Radio total;60000000;  60000000 ;1000
180132000;13;CPU;0;  60000000 ;0
180132000;13;LPM;60000000;  60000000 ;1000
180132000;13;Deep LPM;0;  60000000 ;0
180132000;13;Radio Tx;0;  60000000 ;0
180132000;13;Radio Rx;60000000;  60000000 ;1000
180132000;13;Radio total;60000000;  60000000 ;1000
180256000;7;CPU;0;  60000000 ;0
180256000;7;LPM;60000000;  60000000 ;1000
180256000;7;Deep LPM;0;  60000000 ;0
180256000;7;Radio Tx;0;  60000000 ;0
180256000;7;Radio Rx;60000000;  60000000 ;1000
180256000;7;Radio total;60000000;  60000000 ;1000
180409000;9;CPU;15020;  60000000 ;0
180409000;9;LPM;59984980;  60000000 ;999
180409000;9;Deep LPM;0;  60000000 ;0
180409000;9;Radio Tx;29760;  60000000 ;0
180409000;9;Radio Rx;20145652;  60000000 ;335
180409000;9;Radio total;20175412;  60000000 ;336
180426000;11;CPU;0;  60000000 ;0
180426000;11;LPM;60000000;  60000000 ;1000
180426000;11;Deep LPM;0;  60000000 ;0
180426000;11;Radio Tx;0;  60000000 ;0
180426000;11;Radio Rx;60000000;  60000000 ;1000
180426000;11;Radio total;60000000;  60000000 ;1000
180433000;3;CPU;2000;  60000000 ;0
180433000;3;LPM;59998000;  60000000 ;999
180433000;3;Deep LPM;0;  60000000 ;0
180433000;3;Radio Tx;768;  60000000 ;0
180433000;3;Radio Rx;51088220;  60000000 ;851
180433000;3;Radio total;51088988;  60000000 ;851
180455000;1;CPU;2000;  60000000 ;0
180455000;1;LPM;59998000;  60000000 ;999
180455000;1;Deep LPM;0;  60000000 ;0
180455000;1;Radio Tx;18880;  60000000 ;0
180455000;1;Radio Rx;1605008;  60000000 ;26
180455000;1;Radio total;1623888;  60000000 ;27
180529000;5;CPU;0;  60000000 ;0
180529000;5;LPM;60000000;  60000000 ;1000
180529000;5;Deep LPM;0;  60000000 ;0
180529000;5;Radio Tx;0;  60000000 ;0
180529000;5;Radio Rx;60000000;  60000000 ;1000
180529000;5;Radio total;60000000;  60000000 ;1000
180599000;12;CPU;12000;  60000000 ;0
180599000;12;LPM;59988000;  60000000 ;999
180599000;12;Deep LPM;0;  60000000 ;0
180599000;12;Radio Tx;35936;  60000000 ;0
180599000;12;Radio Rx;1663660;  60000000 ;27
180599000;12;Radio total;1699596;  60000000 ;28
180871000;6;CPU;0;  60000000 ;0
180871000;6;LPM;60000000;  60000000 ;1000
180871000;6;Deep LPM;0;  60000000 ;0
180871000;6;Radio Tx;0;  60000000 ;0
180871000;6;Radio Rx;60000000;  60000000 ;1000
180871000;6;Radio total;60000000;  60000000 ;1000
180963000;4;CPU;0;  60000000 ;0
180963000;4;LPM;60000000;  60000000 ;1000
180963000;4;Deep LPM;0;  60000000 ;0
180963000;4;Radio Tx;0;  60000000 ;0
180963000;4;Radio Rx;60000000;  60000000 ;1000
180963000;4;Radio total;60000000;  60000000 ;1000
180997000;2;CPU;9000;  60000000 ;0
180997000;2;LPM;59991000;  60000000 ;999
180997000;2;Deep LPM;0;  60000000 ;0
180997000;2;Radio Tx;28000;  60000000 ;0
180997000;2;Radio Rx;1650424;  60000000 ;27
180997000;2;Radio total;1678424;  60000000 ;27
240024000;10;CPU;0;  60000000 ;0
240024000;10;LPM;60000000;  60000000 ;1000
240024000;10;Deep LPM;0;  60000000 ;0
240024000;10;Radio Tx;0;  60000000 ;0
240024000;10;Radio Rx;60000000;  60000000 ;1000
240024000;10;Radio total;60000000;  60000000 ;1000
240132000;13;CPU;6000;  60000000 ;0
240132000;13;LPM;59994000;  60000000 ;999
240132000;13;Deep LPM;0;  60000000 ;0
240132000;13;Radio Tx;17856;  60000000 ;0
240132000;13;Radio Rx;31575200;  60000000 ;526
240132000;13;Radio total;31593056;  60000000 ;526
240256000;7;CPU;13000;  60000000 ;0
240256000;7;LPM;59987000;  60000000 ;999
240256000;7;Deep LPM;0;  60000000 ;0
240256000;7;Radio Tx;34368;  60000000 ;0
240256000;7;Radio Rx;19890648;  60000000 ;331
240256000;7;Radio total;19925016;  60000000 ;332
240409020;9;CPU;20000;  60000020 ;0
240409020;9;LPM;59980020;  60000020 ;999
240409020;9;Deep LPM;0;  60000020 ;0
240409020;9;Radio Tx;59392;  60000020 ;0
240409020;9;Radio Rx;1667464;  60000020 ;27
240409020;9;Radio total;1726856;  60000020 ;28
240426000;11;CPU;2000;  60000000 ;0
240426000;11;LPM;59998000;  60000000 ;999
240426000;11;Deep LPM;0;  60000000 ;0
240426000;11;Radio Tx;1440;  60000000 ;0
240426000;11;Radio Rx;46736744;  60000000 ;778
240426000;11;Radio total;46738184;  60000000 ;778
240433000;3;CPU;12000;  60000000 ;0
240433000;3;LPM;59988000;  60000000 ;999
240433000;3;Deep LPM;0;  60000000 ;0
240433000;3;Radio Tx;37184;  60000000 ;0
240433000;3;Radio Rx;1648676;  60000000 ;27
240433000;3;Radio total;1685860;  60000000 ;28
240455000;1;CPU;4000;  60000000 ;0
240455000;1;LPM;59996000;  60000000 ;999
240455000;1;Deep LPM;0;  60000000 ;0
240455000;1;Radio Tx;27392;  60000000 ;0
240455000;1;Radio Rx;1608540;  60000000 ;26
240455000;1;Radio total;1635932;  60000000 ;27
240529000;5;CPU;2960;  60000000 ;0
240529000;5;LPM;59997040;  60000000 ;999
240529000;5;Deep LPM;0;  60000000 ;0
240529000;5;Radio Tx;0;  60000000 ;0
240529000;5;Radio Rx;58317108;  60000000 ;971
240529000;5;Radio total;58317108;  60000000 ;971
240599000;12;CPU;26020;  60000000 ;0
240599000;12;LPM;59973980;  60000000 ;999
240599000;12;Deep LPM;0;  60000000 ;0
240599000;12;Radio Tx;72864;  60000000 ;1
240599000;12;Radio Rx;1663052;  60000000 ;27
240599000;12;Radio total;1735916;  60000000 ;28
240871000;6;CPU;0;  60000000 ;0
240871000;6;LPM;60000000;  60000000 ;1000
240871000;6;Deep LPM;0;  60000000 ;0
240871000;6;Radio Tx;0;  60000000 ;0
240871000;6;Radio Rx;60000000;  60000000 ;1000
240871000;6;Radio total;60000000;  60000000 ;1000
240963000;4;CPU;0;  60000000 ;0
240963000;4;LPM;60000000;  60000000 ;1000
240963000;4;Deep LPM;0;  60000000 ;0
240963000;4;Radio Tx;0;  60000000 ;0
240963000;4;Radio Rx;60000000;  60000000 ;1000
240963000;4;Radio total;60000000;  60000000 ;1000
240997000;2;CPU;10000;  60000000 ;0
240997000;2;LPM;59990000;  60000000 ;999
240997000;2;Deep LPM;0;  60000000 ;0
240997000;2;Radio Tx;36704;  60000000 ;0
240997000;2;Radio Rx;1653876;  60000000 ;27
240997000;2;Radio total;1690580;  60000000 ;28
300024000;10;CPU;7000;  60000000 ;0
300024000;10;LPM;59993000;  60000000 ;999
300024000;10;Deep LPM;0;  60000000 ;0
300024000;10;Radio Tx;29728;  60000000 ;0
300024000;10;Radio Rx;35132556;  60000000 ;585
300024000;10;Radio total;35162284;  60000000 ;586
